,CID,SMILES,f_avg_pIC50,hbd,hba,mv,pow,ECFP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
13,MAT-POS-be048f2c-7,O=C(c1ccnn1C1CC1)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,6.788143712,0,5,497.986,4.7503,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9807DD60>,14.3398809,-0.865554965,14.3398809,0.016323801,0.409279152,497.986,473.794,497.1618527,180,0,0.271981389,-0.331560391,0.331560391,0.271981389,1.083333333,1.944444444,2.805555556,35.4956922,9.733551246,2.531996291,-2.405142374,2.453836962,-2.521125304,6.303564992,-0.122329321,1.309273692,1538.742203,24.44058234,19.60137295,20.35730189,17.54848051,12.31503621,12.69300068,10.02353375,10.45996954,7.833543113,8.068640216,5.915395048,6.087498072,-3.71,411276478.4,21.56296305,7.897934762,3.187562513,212.832043,9.799819462,5.693927995,0,5.907179729,5.907179729,0,19.25485582,0,5.098681808,0,41.93277523,48.58846906,47.8230381,23.34106114,9.589074368,39.87513405,0,19.664373,0,37.26405257,17.98942254,88.96493155,0,0,4.899909731,5.687386275,0,11.60093989,44.56824527,16.75428406,0,46.91967386,67.12146726,5.022633314,10.77244843,0,71.33,5.414990469,9.589074368,0,11.81435946,42.81349298,40.42838093,0,18.46005421,63.14303545,10.08266033,11.60093989,1.844180798,6.433181699,36.16141994,6.973767399,2.410010059,-0.102015865,15.7457951,7.939318602,1.288786719,0,0.285714286,36,0,7,1,2,3,2,2,4,5,0,8,3,1,1,2,7,4.7503,137.0815,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,EDJ-MED-cc48ee33-4,Cc1cnn(C)c1C(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,6.165587045,0,5,485.975,4.26082,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9807DDD0>,14.28858718,-0.87739477,14.28858718,0.029261306,0.42507201,485.975,461.783,485.1618527,176,0,0.27223172,-0.331551828,0.331551828,0.27223172,1.114285714,1.942857143,2.742857143,35.49569214,9.733340846,2.531179326,-2.405506576,2.450526667,-2.521687041,6.303568333,-0.122327748,1.455864235,1487.991375,24.319262,19.53245885,20.28838779,16.88668446,11.604221,11.98218547,9.431137946,9.867573727,7.375677772,7.610774875,5.663866125,5.835969149,-3.71,149643381.5,21.79867886,7.917359628,3.255698881,207.472932,9.799819462,5.693927995,0,5.907179729,5.907179729,0,19.25485582,0,5.098681808,0,41.93277523,42.16764743,48.67386651,23.49606389,9.589074368,39.87513405,0,19.664373,7.047671983,25.3043057,17.98942254,88.46201598,0,0,4.899909731,5.687386275,0,11.60093989,44.56824527,23.80195604,6.9237372,33.59964128,61.05510019,5.022633314,10.77244843,0,71.33,5.414990469,9.589074368,0,18.35911586,30.22689574,33.15018918,0,29.02307179,60.48505998,10.08266033,11.60093989,1.603440057,6.412187158,35.93942225,6.789682813,3.126122786,-0.153749666,13.59224095,5.830881739,3.120052206,1.767497484,0.259259259,35,0,7,0,2,2,2,2,4,5,0,8,2,0,1,1,6,4.26082,134.5285,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,EDJ-MED-cc48ee33-5,Cc1cc(C(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)n(C)n1,6.333498857,0,5,485.975,4.26082,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9807DE40>,14.27576567,-0.876263936,14.27576567,0.029762587,0.42507201,485.975,461.783,485.1618527,176,0,0.271965726,-0.331560623,0.331560623,0.271965726,1.114285714,1.942857143,2.742857143,35.49569214,9.733543342,2.530616187,-2.404572922,2.449996667,-2.520845488,6.303560805,-0.122328239,1.447824051,1507.491375,24.319262,19.53245885,20.28838779,16.86984771,11.60830404,11.98626851,9.425908304,9.862344084,7.27248104,7.507578142,5.632476108,5.804579132,-3.71,145389770.4,21.79867886,7.917359628,3.332490649,207.472932,9.799819462,5.693927995,0,5.907179729,5.907179729,0,19.25485582,0,5.098681808,0,41.93277523,42.67056301,48.67386651,22.99314831,9.589074368,39.87513405,0,19.664373,7.047671983,25.3043057,17.98942254,88.46201598,0,0,4.899909731,5.687386275,0,11.60093989,44.56824527,23.80195604,6.9237372,33.73011778,60.92462369,5.022633314,10.77244843,0,71.33,5.414990469,9.589074368,0,18.35911586,30.22689574,33.28066568,0,35.08943886,54.28821641,10.08266033,11.60093989,1.603440057,6.40882194,35.84792924,6.884150756,3.060103916,-0.162954651,15.37568902,4.138897477,3.104202539,1.767497484,0.259259259,35,0,7,0,2,2,2,2,4,5,0,8,2,0,1,1,6,4.26082,134.5285,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,EDJ-MED-fb79a796-3,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3nncn3C3CC3)C2)CC1,4.256935743,1,7,460.947,2.43788,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9807DEB0>,13.25185087,-3.718849771,13.25185087,0.013310343,0.706163571,460.947,439.779,460.1084372,162,0,0.235124971,-0.296596121,0.296596121,0.235124971,1.35483871,2.129032258,2.806451613,35.49569235,9.899432744,2.488849104,-2.333705663,2.467011256,-2.43663973,7.886604831,-0.117596491,1.435753155,1195.737658,21.80275414,16.6608747,18.23330022,14.80039214,10.1799042,12.16703399,8.618842158,11.02417942,6.223877105,8.441317807,4.055746669,6.182374962,-2.48,19983566.87,20.42421185,7.291951314,3.9313789,184.6050304,0,6.327320075,0,21.87881016,0,0,14.67842544,8.417796984,9.567107546,10.19736362,17.66730696,48.94292361,24.15398695,23.15497144,13.21233417,33.47975005,5.261891555,19.06967926,5.414990469,44.18778977,17.61439862,40.67595758,0,6.069221313,5.316788604,5.948339281,0,11.60093989,45.69226598,21.36258474,16.74610334,48.76993635,24.52642128,5.022633314,0,0,120.98,21.35618767,18.47422572,0,30.79138698,29.37606733,18.40509474,4.305215991,24.52642128,4.567099648,21.58337353,11.60093989,29.35577309,6.178858929,13.25185087,20.53995776,0.636634779,-0.972164993,7.585514368,4.78234172,0.137861027,-3.718849771,0.5,31,1,9,2,1,3,1,1,2,7,1,11,6,2,0,2,5,2.43788,112.5925,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,MAT-POS-38eb6498-3,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccc(OCCN(C)C)cc34)C2=O)C1,6.678648595,1,6,522.049,3.0649,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9807DF20>,14.32438968,-0.783243573,14.32438968,0.005418987,0.514710039,522.049,489.793,521.2193676,194,0,0.23859446,-0.492240392,0.492240392,0.23859446,1.216216216,2.054054054,2.837837838,35.49569226,9.73436431,2.522158568,-2.401876481,2.449339427,-2.52007341,6.303454312,-0.12581327,1.509118778,1346.642207,26.15612529,21.46011335,22.21604229,17.80169936,12.49683878,12.87480325,10.10200959,10.53844537,7.346913115,7.582010217,5.464030776,5.6361338,-3.2,244060968.7,25.44958988,10.28090657,4.886180363,221.6916139,19.85347102,12.3563938,0,11.81435946,0,0,19.47296262,0,0,0,17.66730696,61.97490391,55.21862292,23.84397672,14.32593732,39.87513405,0,20.10058659,0,18.3805685,58.82883327,64.94142585,0,5.749511833,14.95356129,5.687386275,5.749511833,11.60093989,80.52708098,21.54882124,0,17.54772461,48.79188955,5.022633314,10.77244843,0,78.01,5.414990469,9.589074368,0,18.35911586,37.68460612,39.88100593,0,19.44135913,55.39345611,20.10058659,16.33780284,5.975821993,6.409692928,36.93849102,5.170532128,1.974509989,0.69025353,11.65420393,4.185735584,3.215350382,5.646519621,0.392857143,37,1,8,0,2,2,2,1,3,6,1,9,7,0,1,1,5,3.0649,145.2357,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,MIK-UNK-58cd43d0-1,O=C(Nc1cncc2c1CCCC2)[C@H]1CNS(=O)(=O)c2ccc(Cl)cc21,6.140642685,2,4,391.88,2.628,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9807DF90>,12.9215677,-3.613461678,12.9215677,0.003930067,0.823203399,391.88,373.736,391.0757401,136,0,0.240397597,-0.323912298,0.323912298,0.240397597,1.230769231,2.038461538,2.884615385,35.49569207,9.915644627,2.341560049,-2.262354251,2.326847947,-2.39492147,7.892263218,-0.117080261,1.671161033,991.1709937,18.31119031,13.95780675,15.53023228,12.45432693,8.512728657,10.37385638,6.607726959,8.779537856,4.958237766,6.690856347,3.637083279,5.117890348,-1.96,921898.5333,17.45364098,6.644938272,3.106753583,156.5763664,5.316788604,0,0,15.93047088,0,0,9.778515705,13.13989185,0,0,11.60093989,60.57274217,17.76423329,22.69761937,13.21233417,33.21879705,0,9.706073385,0,36.49667601,11.86154501,52.30577614,0,0,10.03888347,5.687386275,0,11.60093989,25.85371164,27.65947158,0,35.44990377,35.48827182,5.022633314,0,0,88.16,15.9411972,13.21233417,0,17.34741961,16.27347108,31.24673798,17.69618563,12.26321064,6.196843572,15.02286199,11.60093989,26.87865793,6.037866006,17.25051763,3.34851843,3.430431333,-0.913553871,4.501003895,7.603868037,0.003930067,-3.613461678,0.333333333,26,2,6,1,1,2,1,1,2,4,2,8,2,0,0,0,4,2.628,98.8902,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19,MIK-UNK-122557fa-1,CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4c3CCCC4)C2=O)C1,4.002176919,1,4,438.959,2.8501,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9809A040>,14.07134102,-0.690579058,14.07134102,0.045190189,0.799835826,438.959,411.743,438.1822538,162,0,0.238585023,-0.358062586,0.358062586,0.238585023,1.225806452,2.064516129,2.903225806,35.49569194,9.734167636,2.5234864,-2.402996779,2.448770639,-2.520778584,6.303259879,-0.125824717,1.551552258,1055.869971,21.58721119,17.78681422,18.54274316,15.01400566,11.01245745,11.39042192,8.912113765,9.348549545,7.075422463,7.310519566,5.557657217,5.729760241,-2.44,17084823.83,20.46198854,7.915398044,3.419844539,187.1307393,10.21669833,0,0,11.81435946,0,0,19.47296262,0,0,0,17.66730696,66.49064822,37.90141809,23.84397672,9.589074368,29.10268562,0,15.20067686,0,44.06385499,31.58185093,57.86922763,0,0,10.21669833,5.687386275,0,11.60093989,48.38018891,34.39046449,0,41.51627084,30.59278835,5.022633314,0,0,65.54,5.414990469,9.589074368,0,18.35911586,31.07772415,36.07675413,17.54772461,7.047671983,35.49269808,15.20067686,11.60093989,0,6.364782836,34.64143025,3.34059518,4.901353345,0.05054756,5.81717075,8.857150048,2.07878215,1.642632331,0.458333333,31,1,6,1,2,3,1,1,2,4,1,7,3,0,1,1,5,2.8501,120.3227,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,MIK-UNK-1619f2e2-1,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4c3CCCC4)C2=O)C1,6.628118976,1,4,438.959,2.8501,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9809A0B0>,14.07134102,-0.690579058,14.07134102,0.045190189,0.799835826,438.959,411.743,438.1822538,162,0,0.238585023,-0.358062586,0.358062586,0.238585023,1.225806452,2.064516129,2.903225806,35.49569194,9.734167636,2.5234864,-2.402996779,2.448770639,-2.520778584,6.303259879,-0.125824717,1.551552258,1055.869971,21.58721119,17.78681422,18.54274316,15.01400566,11.01245745,11.39042192,8.912113765,9.348549545,7.075422463,7.310519566,5.557657217,5.729760241,-2.44,17084823.83,20.46198854,7.915398044,3.419844539,187.1307393,10.21669833,0,0,11.81435946,0,0,19.47296262,0,0,0,17.66730696,66.49064822,37.90141809,23.84397672,9.589074368,29.10268562,0,15.20067686,0,44.06385499,31.58185093,57.86922763,0,0,10.21669833,5.687386275,0,11.60093989,48.38018891,34.39046449,0,41.51627084,30.59278835,5.022633314,0,0,65.54,5.414990469,9.589074368,0,18.35911586,31.07772415,36.07675413,17.54772461,7.047671983,35.49269808,15.20067686,11.60093989,0,6.364782836,34.64143025,3.34059518,4.901353345,0.05054756,5.81717075,8.857150048,2.07878215,1.642632331,0.458333333,31,1,6,1,2,3,1,1,2,4,1,7,3,0,1,1,5,2.8501,120.3227,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,MIK-UNK-78dbf1b8-1,O=C(Nc1cncc2c1CCCC2)[C@@H]1CNS(=O)(=O)c2ccc(Cl)cc21,6.687952807,2,4,391.88,2.628,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9809A120>,12.9215677,-3.613461678,12.9215677,0.003930067,0.823203399,391.88,373.736,391.0757401,136,0,0.240397597,-0.323912298,0.323912298,0.240397597,1.230769231,2.038461538,2.884615385,35.49569207,9.915644627,2.341560049,-2.262354251,2.326847947,-2.39492147,7.892263218,-0.117080261,1.671161033,991.1709937,18.31119031,13.95780675,15.53023228,12.45432693,8.512728657,10.37385638,6.607726959,8.779537856,4.958237766,6.690856347,3.637083279,5.117890348,-1.96,921898.5333,17.45364098,6.644938272,3.106753583,156.5763664,5.316788604,0,0,15.93047088,0,0,9.778515705,13.13989185,0,0,11.60093989,60.57274217,17.76423329,22.69761937,13.21233417,33.21879705,0,9.706073385,0,36.49667601,11.86154501,52.30577614,0,0,10.03888347,5.687386275,0,11.60093989,25.85371164,27.65947158,0,35.44990377,35.48827182,5.022633314,0,0,88.16,15.9411972,13.21233417,0,17.34741961,16.27347108,31.24673798,17.69618563,12.26321064,6.196843572,15.02286199,11.60093989,26.87865793,6.037866006,17.25051763,3.34851843,3.430431333,-0.913553871,4.501003895,7.603868037,0.003930067,-3.613461678,0.333333333,26,2,6,1,1,2,1,1,2,4,2,8,2,0,0,0,4,2.628,98.8902,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22,SAL-UNI-60119594-1,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(C)C(O)CC12C,4.002176919,10,14,801.024,1.1198,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9807D7B0>,12.25063222,-1.71433371,12.25063222,0.015867353,0.131962187,801.024,728.448,800.492207,324,0,0.186606799,-0.393566515,0.393566515,0.186606799,0.767857143,1.375,2,16.73491204,9.379447079,2.697989234,-2.670822116,2.745930724,-2.64114585,5.312529226,-0.340981943,1.126398076,1401.340909,41.49890656,34.56850177,34.56850177,25.94332133,21.00903281,21.00903281,20.25955986,20.25955986,16.55774159,16.55774159,12.58669069,12.58669069,-0.82,7.35552E+11,44.72551301,15.89606431,7.264573588,331.3738062,70.01272576,48.8317311,12.58005346,0,0,0,0,0,0,0,53.19154784,99.71565251,10.82998094,37.1267139,70.01272576,0,0,0,45.33158606,192.0812051,13.21376393,11.64912464,0,0,0,0,0,0,149.6037724,18.94745182,45.33158606,106.7564706,11.64912464,0,0,0,239.22,92.43453208,51.06527395,0,45.5176464,25.18037091,32.10410811,5.57310453,13.8474744,0,47.6184433,18.94745182,23.09900475,0,0,107.109881,-0.848201833,1.001652245,0,-8.478707751,15.69970492,0,0.952380952,56,10,14,4,2,6,0,0,0,14,10,14,11,3,2,5,6,1.1198,202.34,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,SAL-UNI-60119594-2,COC(C)(C)/C=C/C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C=O)CC[C@]12C,4.002176919,5,9,648.878,3.9339,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9809A190>,13.7204075,-1.565996802,13.7204075,0.041567119,0.185466956,648.878,588.398,648.4237335,262,0,0.186854445,-0.393566515,0.393566515,0.186854445,1,1.695652174,2.326086957,16.70912695,9.380381959,2.71025328,-2.662135705,2.745983166,-2.659413065,5.646835284,-0.320844893,1.567552394,1179.338308,34.03480495,29.18616943,29.18616943,21.43550737,17.49215012,17.49215012,16.89833071,16.89833071,14.04213953,14.04213953,10.77172919,10.77172919,-1.17,7411477309,36.11920906,12.61639742,5.490539878,274.9421319,44.53776302,30.70202607,6.290026729,0,0,0,0,0,0,0,58.41985085,87.37692484,23.85768453,24.41586555,44.53776302,6.286160523,0,0,45.33158606,141.9267876,13.71667951,23.80116485,0,0,0,0,0,0,94.05035287,19.00512605,45.33158606,93.41191176,23.80116485,0,0,0,145.91,60.35068796,30.32717416,0,28.26684384,31.09827696,31.25639102,6.286160523,7.109797541,27.6949488,38.99927192,14.21058886,18.17854881,0,13.7204075,53.12521638,-1.051533234,0.534058513,0,5.187933616,14.66713034,1.721571399,0.864864865,46,5,9,4,1,5,0,0,0,9,5,9,9,3,1,4,5,3.9339,173.403,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,SAL-UNI-60119594-3,C[C@H](C/C=C/C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3C=C[C@]45OC(O)[C@@]3(CC[C@]12C)[C@@H]4CC[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C5(C)C,4.002176919,6,9,634.851,3.4372,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9809A200>,12.02003697,-1.505125207,12.02003697,0.004663076,0.23176995,634.851,576.387,634.4080834,256,0,0.18648853,-0.393566515,0.393566515,0.18648853,0.955555556,1.666666667,2.333333333,16.71146843,9.380155516,2.780978883,-2.650653541,2.783439785,-2.662774806,5.34164602,-0.330345861,1.277584537,1177.510547,32.95745468,28.22513473,28.22513473,20.89330227,17.30750863,17.30750863,17.13522298,17.13522298,14.30651947,14.30651947,11.54862981,11.54862981,-0.88,5349926874,33.99979448,11.07246734,4.657270818,268.2040702,44.84975323,30.01691636,12.58005346,0,0,0,0,0,0,0,58.92276643,87.37692484,16.74788698,18.31189916,44.84975323,0,0,0,45.33158606,147.7138988,6.606881965,24.30408043,0,0,0,0,0,0,91.54803335,14.21058886,45.33158606,93.41191176,24.30408043,0,0,0,149.07,71.73884992,30.63916437,0,22.66579303,18.25663372,38.52492974,0,0,19.92349451,52.84674632,14.21058886,18.91975431,0,0,63.24908255,-2.519900448,1.286314397,0,7.143607295,14.58780856,0,0.888888889,45,6,9,4,2,6,0,0,0,9,6,9,7,3,2,5,6,3.4372,167.4218,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SAL-UNI-60119594-4,CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,4.002176919,6,8,622.884,4.3248,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B9809A270>,12.01553503,-1.459338525,12.01553503,0.023063603,0.182300595,622.884,560.388,622.4444689,254,0,0.186485888,-0.393566515,0.393566515,0.186485888,0.886363636,1.545454545,2.181818182,16.70937264,9.347558198,2.711515383,-2.704719065,2.755649733,-2.669765557,5.198868383,-0.331545878,1.372861475,1068.354237,32.62059139,28.4990492,28.4990492,20.3468791,17.34679184,17.34679184,17.31796693,17.31796693,14.47568193,14.47568193,11.85460608,11.85460608,-0.58,2530949975,34.74625865,11.83415293,5.260456419,264.7859592,40.11289028,24.41586555,6.290026729,0,0,0,0,0,0,0,46.26781064,123.8901923,0,24.41586555,40.11289028,0,0,0,45.33158606,161.6921681,6.606881965,11.64912464,0,0,0,0,0,0,85.7609222,9.473725908,45.33158606,113.1772922,11.64912464,0,0,0,139.84,49.01779144,30.63916437,0,39.59974036,18.25663372,51.36657298,5.57310453,0,6.9237372,54.5421805,9.473725908,12.18779865,0,0,64.79275009,0.122045459,0.791898338,0,3.14728265,17.54155814,0,0.944444444,44,6,8,4,1,5,0,0,0,8,6,8,7,4,1,5,5,4.3248,168.3168,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
